1987-02-06,National Wear Red Day,Observance
1987-02-07,e-Day,Worldwide observance
1987-02-11,World Day of the Sick,Worldwide observance
1987-02-12,Lincoln's Birthday,State holiday
1987-02-12,Lincoln's Birthday,Local observance
1987-02-13,World Radio Day,United Nations observance
1987-02-13,Friday the 13th,Worldwide observance
1987-02-14,Valentine's Day,Observance
1987-02-15,Susan B Anthony's Birthday,Local observance
1987-02-16,Presidents' Day (Washington's Birthday),National holiday
1987-02-16,Daisy Gatson Bates Day,State holiday
1987-02-17,Shrove Tuesday/Mardi Gras,Local observance
1987-02-17,Shrove Tuesday/Mardi Gras,State holiday
1987-02-17,Shrove Tuesday/Mardi Gras,Observance
1987-02-18,Ash Wednesday,Christian
1987-02-19,Chinese New Year,Observance
1987-02-20,World Day of Social Justice,United Nations observance
1987-02-21,International Mother Language Day,United Nations observance
1987-02-28,Linus Pauling Day,Local observance
1987-03-01,Zero Discrimination Day,United Nations observance
1987-03-01,Self-injury Awareness Day,Worldwide observance
1987-03-01,St. David's Day,Observance
1987-03-02,Texas Independence Day,State holiday
1987-03-02,Casimir Pulaski Day,State holiday
1987-03-02,Read Across America Day,Observance
1987-03-03,World Wildlife Day,United Nations observance
1987-03-03,Town Meeting Day Vermont,State holiday
1987-03-05,Purim,Jewish holiday
1987-03-06,Employee Appreciation Day,Observance
1987-03-08,Daylight Saving Time starts,Clock change/Daylight Saving Time
1987-03-08,International Women's Day,United Nations observance
1987-03-12,World Kidney Day,Worldwide observance
1987-03-13,Friday the 13th,Worldwide observance
1987-03-14,Pi Day,Worldwide observance
1987-03-17,St. Patrick's Day,Observance
1987-03-17,Evacuation Day,State holiday
1987-03-20,March equinox,Season
1987-03-20,International Day of Happiness,United Nations observance
1987-03-21,International Day for the Elimination of Racial Discrimination,United Nations observance
1987-03-21,World Poetry Day,United Nations observance
1987-03-21,International Day of Nowruz,United Nations observance
1987-03-21,World Down Syndrome Day,United Nations observance
1987-03-21,International Day of Forests,United Nations observance
1987-03-22,World Water Day,United Nations observance
1987-03-23,World Meteorological Day,United Nations observance
1987-03-24,World Tuberculosis Day,United Nations observance
1987-03-24,International Day for the Right to the Truth concerning Gross Human Rights Violations and for the Dignity of Victims,United Nations observance
1987-03-25,International Day of Remembrance of Slavery Victims and the Transatlantic Slave Trade,United Nations observance
1987-03-25,International Day of Solidarity with Detained and Missing Staff Members,United Nations observance
1987-03-25,Maryland Day,Local observance
1987-03-26,Prince Jonah Kuhio Kalanianaole Day,State holiday
1987-03-28,Earth Hour,Worldwide observance
1987-03-29,Palm Sunday,Christian
1987-03-30,Seward's Day,State holiday
1987-03-31,César Chávez Day,State holiday
1987-04-01,April Fool's Day,Worldwide observance
1987-04-02,Maundy Thursday,Christian
1987-04-02,World Autism Awareness Day,United Nations observance
1987-04-02,Pascua Florida Day,Local observance
1987-04-03,Good Friday,State holiday
1987-04-04,Holy Saturday,Christian
1987-04-04,Passover (first day),Jewish holiday
1987-04-04,United Nations' Mine Awareness Day,United Nations observance
1987-04-05,Easter Sunday,Cristian Observance
1987-04-06,International Day of Sport for Development and Peace,United Nations observance
1987-04-06,Easter Monday,Christian
1987-04-06,National Tartan Day,Observance
1987-04-07,United Nations' World Health Day,United Nations observance
1987-04-07,Day of Remembrance of the Victims of the Rwanda Genocide,United Nations observance
1987-04-10,Orthodox Good Friday,Orthodox
1987-04-11,Last Day of Passover,Jewish holiday
1987-04-11,Orthodox Holy Saturday,Orthodox
1987-04-12,Orthodox Easter,Orthodox
1987-04-12,International Day of Human Space Flight,United Nations observance
1987-04-13,Orthodox Easter Monday,Orthodox
1987-04-13,Thomas Jefferson's Birthday,Observance
1987-04-15,Yom HaShoah,Jewish holiday
1987-04-15,Tax Day,Observance
1987-04-15,Father Damien Day,Local observance
1987-04-16,Emancipation Day,State holiday
1987-04-17,Global Youth Service Day,Worldwide observance
1987-04-18,International Day for Monuments and Sites,Worldwide observance
1987-04-20,Chinese Language Day,United Nations observance
1987-04-20,Patriot's Day,State holiday
1987-04-21,San Jacinto Day,State holiday
1987-04-21,National Library Workers' Day,Observance
1987-04-22,Earth Day,Worldwide observance
1987-04-22,Oklahoma Day,Local observance
1987-04-22,Administrative Professionals Day,Observance
1987-04-23,Yom Ha'atzmaut,Jewish holiday
1987-04-23,World Book and Copyright Day,United Nations observance
1987-04-23,English Language Day,United Nations observance
1987-04-23,Take our Daughters and Sons to Work Day,Observance
1987-04-24,Arbor Day,State holiday
1987-04-25,World Malaria Day,United Nations observance
1987-04-26,World Intellectual Property Day,United Nations observance
1987-04-26,Confederate Memorial Day,Local observance
1987-04-27,Confederate Memorial Day,State holiday
1987-04-27,Confederate Memorial Day,State holiday
1987-04-28,World Day for Safety and Health at Work,United Nations observance
1987-04-29,Day of Remembrance for all Victims of Chemical Warfare,United Nations observance
1987-04-30,International Jazz Day,United Nations observance
1987-05-01,Law Day,Observance
1987-05-01,Loyalty Day,Observance
1987-05-02,National Explosive Ordnance Disposal (EOD) Day,Observance
1987-05-03,World Press Freedom Day,United Nations observance
1987-05-04,Rhode Island Independence Day,Local observance
1987-05-05,Cinco de Mayo,Observance
1987-05-05,Primary Election Day Indiana,State holiday
1987-05-06,National Nurses Day,Observance
1987-05-07,Lag BaOmer,Jewish holiday
1987-05-07,National Day of Prayer,Observance
1987-05-08,Time of Remembrance and Reconciliation for Those Who Lost Their Lives during the Second World War,United Nations observance
1987-05-08,World Ovarian Cancer Day,Worldwide observance
1987-05-08,Truman Day,State holiday
1987-05-09,World Migratory Bird Day,United Nations observance
1987-05-10,Mothers' Day,Observance
1987-05-10,Confederate Memorial Day,Local observance
1987-05-10,Confederate Memorial Day,State holiday
1987-05-11,Confederate Memorial Day observed,State holiday
1987-05-14,Ascension Day,Christian
1987-05-15,International Day of Families,United Nations observance
1987-05-15,Peace Officers Memorial Day,Observance
1987-05-15,National Defense Transportation Day,Observance
1987-05-16,Isra and Mi'raj,Muslim
1987-05-16,Armed Forces Day,Observance
1987-05-17,World Information Society Day,United Nations observance
1987-05-20,World Autoimmune Arthritis Day,Worldwide observance
1987-05-20,Emergency Medical Services for Children Day,Observance
1987-05-21,World Day for Cultural Diversity for Dialogue and Development,United Nations observance
1987-05-22,International Day for Biological Diversity,United Nations observance
1987-05-22,National Maritime Day,Observance
1987-05-22,Harvey Milk Day,Local observance
1987-05-23,International Day to End Obstetric Fistula,United Nations observance
1987-05-24,Pentecost,Christian
1987-05-24,Shavuot,Jewish holiday
1987-05-25,Whit Monday,Christian
1987-05-25,African Liberation Day,Worldwide observance
1987-05-25,Towel Day,Worldwide observance
1987-05-25,Memorial Day,National holiday
1987-05-25,Jefferson Davis Birthday,Local observance
1987-05-25,National Missing Children's Day,Observance
1987-05-29,International Day of United Nations Peacekeepers,United Nations observance
1987-05-31,Trinity Sunday,Christian
1987-05-31,World No Tobacco Day,United Nations observance
1987-06-01,Global Day of Parents,United Nations observance
1987-06-01,Day of Vesak,United Nations observance
1987-06-01,Statehood Day,Local observance
1987-06-01,Jefferson Davis Birthday,State holiday
1987-06-03,Jefferson Davis Birthday,Local observance
1987-06-04,Corpus Christi,Christian
1987-06-04,International Day of Innocent Children Victims of Aggression,United Nations observance
1987-06-05,World Environment Day,United Nations observance
1987-06-06,D-Day,Observance
1987-06-08,World Oceans Day,United Nations observance
1987-06-11,Kamehameha Day,State holiday
1987-06-12,World Day Against Child Labour,United Nations observance
1987-06-14,World Blood Donor Day,United Nations observance
1987-06-14,Flag Day,Observance
1987-06-15,World Elder Abuse Awareness Day,United Nations observance
1987-06-17,World Day to Combat Desertification and Drought,United Nations observance
1987-06-17,Bunker Hill Day,State holiday
1987-06-18,Ramadan starts,Muslim
1987-06-19,Juneteenth,Local observance
1987-06-19,Emancipation Day,State holiday
1987-06-20,World Refugee Day,United Nations observance
1987-06-20,West Virginia Day,State holiday
1987-06-21,June Solstice,Season
1987-06-21,Fathers' Day,Observance
1987-06-23,Public Service Day,United Nations observance
1987-06-23,International Widows' Day,United Nations observance
1987-06-25,Day of the Seafarer,United Nations observance
1987-06-26,International Day Against Drug Abuse and Illicit Trafficking,United Nations observance
1987-06-26,International Day in Support of Victims of Torture,United Nations observance
1987-07-03,Independence Day observed,National holiday
1987-07-04,International Day of Cooperatives,United Nations observance
1987-07-04,Independence Day,National holiday
1987-07-11,World Population Day,United Nations observance
1987-07-13,Lailat al-Qadr,Muslim
1987-07-18,Eid al-Fitr,Muslim
1987-07-18,Nelson Mandela Day,United Nations observance
1987-07-22,Pi Approximation Day,Worldwide observance
1987-07-24,Pioneer Day,State holiday
1987-07-26,Tisha B'Av,Jewish holiday
1987-07-26,Parents' Day,Observance
1987-07-28,World Hepatitis Day,United Nations observance
1987-07-30,International Day of Friendship,United Nations observance
1987-08-01,Colorado Day,Local observance
1987-08-09,International Day of the World's Indigenous People,United Nations observance
1987-08-10,Victory Day,State holiday
1987-08-12,International Youth Day,United Nations observance
1987-08-15,Assumption of Mary,Christian
1987-08-16,Bennington Battle Day,State holiday
1987-08-17,Bennington Battle Day observed,State holiday
1987-08-19,World Humanitarian Day,United Nations observance
1987-08-19,National Aviation Day,Observance
1987-08-21,Statehood Day in Hawaii,State holiday
1987-08-21,Senior Citizens Day,Observance
1987-08-23,International Day for the Remembrance of the Slave Trade and its Abolition,United Nations observance
1987-08-26,Women's Equality Day,Observance
1987-08-27,Lyndon Baines Johnson Day,State holiday
1987-08-29,International Day against Nuclear Tests,United Nations observance
1987-08-30,International Day of the Victims of Enforced Disappearances,United Nations observance
1987-08-31,International Overdose Awareness Day,Worldwide observance
1987-09-04,World Sexual Health Day,Worldwide observance
1987-09-05,International Day of Charity,United Nations observance
1987-09-07,Labor Day,National holiday
1987-09-08,International Literacy Day,United Nations observance
1987-09-09,California Admission Day,Local observance
1987-09-10,World Suicide Prevention Day,United Nations observance
1987-09-11,Patriot Day,Observance
1987-09-12,International Day for South-South Cooperation,United Nations observance
1987-09-12,Carl Garner Federal Lands Cleanup Day,Observance
1987-09-13,International Programmers' Day,Worldwide observance
1987-09-13,National Grandparents Day,Observance
1987-09-14,Rosh Hashana,State holiday
1987-09-14,Rosh Hashana,Jewish holiday
1987-09-15,International Day of Democracy,United Nations observance
1987-09-16,International Day for the Preservation of the Ozone Layer,United Nations observance
